50bp,100bp,150bp,200bp,300bp,type
0.22303583924825998,0.379160926722042,0.0,0.19955838248528524,0.379160926722042,Error corrected count
0.09977919124264262,0.189580463361021,0.39911676497057047,0.28437069504153145,0.28437069504153145,Error corrected count
0.33455375887239,0.29933757372792785,0.28437069504153145,0.5687413900830629,0.28437069504153145,Error corrected count
0.2106449592900233,0.19955838248528524,0.4739511584025525,0.5687413900830629,0.28437069504153145,Error corrected count
0.6984543386984984,0.5986751474558557,0.189580463361021,0.6635316217635734,0.379160926722042,Error corrected count
0.10532247964501165,0.4739511584025525,0.4988959562132131,0.189580463361021,0.4739511584025525,Error corrected count
0.189580463361021,0.0,0.0,0.4739511584025525,0.19955838248528524,Error corrected count
0.189580463361021,0.379160926722042,0.23697557920127624,0.189580463361021,0.28437069504153145,Error corrected count
0.39911676497057047,0.09977919124264262,0.5687413900830629,0.29933757372792785,0.0947902316805105,Error corrected count
0.0947902316805105,0.189580463361021,0.189580463361021,0.29933757372792785,0.379160926722042,Error corrected count
0.28437069504153145,0.189580463361021,0.09977919124264262,0.29933757372792785,0.5687413900830629,Error corrected count
0.28437069504153145,0.0,0.5687413900830629,0.189580463361021,0.4739511584025525,Error corrected count
0.19955838248528524,0.379160926722042,0.28437069504153145,0.379160926722042,0.09977919124264262,Error corrected count
0.39911676497057047,0.4988959562132131,0.947902316805105,0.28437069504153145,0.189580463361021,Error corrected count
0.2106449592900233,0.29933757372792785,0.4739511584025525,0.379160926722042,0.4739511584025525,Error corrected count
0.315967438935035,0.28437069504153145,0.19955838248528524,0.0947902316805105,0.189580463361021,Error corrected count
0.29933757372792785,0.28437069504153145,0.4739511584025525,0.189580463361021,0.4739511584025525,Error corrected count
0.5986751474558557,0.5986751474558557,0.189580463361021,0.39911676497057047,0.0947902316805105,Error corrected count
0.0,0.19955838248528524,0.28437069504153145,0.29933757372792785,0.189580463361021,Error corrected count
0.2106449592900233,0.39911676497057047,0.28437069504153145,0.0,0.189580463361021,Error corrected count
0.19955838248528524,0.0947902316805105,0.0947902316805105,0.0947902316805105,0.379160926722042,Error corrected count
0.10532247964501165,0.19955838248528524,0.189580463361021,0.0,0.379160926722042,Error corrected count
0.28437069504153145,0.29933757372792785,0.4988959562132131,0.0,0.28437069504153145,Error corrected count
0.29933757372792785,0.2106449592900233,0.4739511584025525,0.4988959562132131,0.28437069504153145,Error corrected count
0.10532247964501165,0.189580463361021,0.10532247964501165,0.39911676497057047,0.29933757372792785,Error corrected count
0.10532247964501165,0.0947902316805105,0.29933757372792785,0.189580463361021,0.28437069504153145,Error corrected count
0.2106449592900233,0.0,0.7982335299411409,0.29933757372792785,0.189580463361021,Error corrected count
0.8921433569930399,0.39911676497057047,0.28437069504153145,0.0947902316805105,0.379160926722042,Error corrected count
0.4988959562132131,0.29933757372792785,0.29933757372792785,0.189580463361021,0.09977919124264262,Error corrected count
0.4988959562132131,0.09977919124264262,0.28437069504153145,0.4739511584025525,0.28437069504153145,Error corrected count
0.09977919124264262,0.0947902316805105,0.0947902316805105,0.4739511584025525,0.39911676497057047,Error corrected count
0.0,0.189580463361021,0.29933757372792785,0.379160926722042,0.28437069504153145,Error corrected count
0.10532247964501165,0.29933757372792785,0.0,0.189580463361021,0.379160926722042,Error corrected count
0.0,0.29933757372792785,0.379160926722042,0.379160926722042,0.0947902316805105,Error corrected count
0.10532247964501165,0.0,0.19955838248528524,0.2106449592900233,0.189580463361021,Error corrected count
0.0,0.28437069504153145,0.189580463361021,0.09977919124264262,0.189580463361021,Error corrected count
0.19955838248528524,0.0,0.0947902316805105,0.19955838248528524,0.189580463361021,Error corrected count
0.315967438935035,0.0947902316805105,0.0947902316805105,0.29933757372792785,0.4988959562132131,Error corrected count
0.189580463361021,0.09977919124264262,0.189580463361021,0.379160926722042,0.189580463361021,Error corrected count
0.0,0.0947902316805105,0.10532247964501165,0.4988959562132131,0.189580463361021,Error corrected count
0.33455375887239,0.29933757372792785,0.379160926722042,0.379160926722042,0.28437069504153145,Error corrected count
0.0,0.189580463361021,0.0,0.29933757372792785,0.39911676497057047,Error corrected count
0.379160926722042,0.0,0.4739511584025525,0.189580463361021,0.379160926722042,Error corrected count
0.0,0.0947902316805105,0.09977919124264262,0.28437069504153145,0.6635316217635734,Error corrected count
0.189580463361021,0.2106449592900233,0.379160926722042,0.379160926722042,0.0947902316805105,Error corrected count
0.39911676497057047,0.4739511584025525,0.0947902316805105,0.6635316217635734,0.0947902316805105,Error corrected count
0.63193487787007,0.5986751474558557,0.0947902316805105,0.0947902316805105,0.5687413900830629,Error corrected count
0.189580463361021,0.5986751474558557,0.189580463361021,0.28437069504153145,0.7982335299411409,Error corrected count
0.4988959562132131,0.44607167849651996,0.7372573575150816,0.28437069504153145,0.0,Error corrected count
0.0,0.0947902316805105,0.758321853444084,0.4212899185800466,0.4739511584025525,Error corrected count
0.23697557920127624,0.7372573575150816,0.10532247964501165,0.379160926722042,0.28437069504153145,Error corrected count
0.0,0.0947902316805105,0.6635316217635734,0.379160926722042,0.4739511584025525,Error corrected count
0.28437069504153145,0.22303583924825998,0.0947902316805105,0.0,0.0,Error corrected count
0.22303583924825998,0.379160926722042,0.28437069504153145,0.4739511584025525,0.28437069504153145,Error corrected count
0.0,0.189580463361021,0.379160926722042,0.28437069504153145,0.189580463361021,Error corrected count
0.09977919124264262,0.19955838248528524,0.189580463361021,0.6635316217635734,0.4739511584025525,Error corrected count
0.189580463361021,0.29933757372792785,0.0,0.6635316217635734,0.0947902316805105,Error corrected count
0.29933757372792785,0.4212899185800466,0.4739511584025525,0.09977919124264262,0.5687413900830629,Error corrected count
0.10532247964501165,0.4988959562132131,0.2106449592900233,0.0,0.0,Error corrected count
0.09977919124264262,0.28437069504153145,0.09977919124264262,0.189580463361021,0.379160926722042,Error corrected count
0.0,0.0,0.189580463361021,0.189580463361021,0.0,Error corrected count
0.0947902316805105,0.7982335299411409,0.758321853444084,0.0947902316805105,0.758321853444084,Error corrected count
0.5687413900830629,0.0,0.29933757372792785,0.28437069504153145,0.379160926722042,Error corrected count
0.19955838248528524,0.44607167849651996,0.758321853444084,0.28437069504153145,0.189580463361021,Error corrected count
0.5986751474558557,0.19955838248528524,0.0,0.379160926722042,0.379160926722042,Error corrected count
0.09977919124264262,0.28437069504153145,0.0,0.0947902316805105,0.5687413900830629,Error corrected count
0.19955838248528524,0.4988959562132131,0.4988959562132131,0.0,0.189580463361021,Error corrected count
0.28437069504153145,0.379160926722042,0.19955838248528524,0.39911676497057047,0.379160926722042,Error corrected count
0.11151791962412999,0.379160926722042,0.29933757372792785,0.315967438935035,0.28437069504153145,Error corrected count
0.0,0.28437069504153145,0.0947902316805105,0.8531120851245945,0.4739511584025525,Error corrected count
0.189580463361021,0.09977919124264262,0.0947902316805105,0.4988959562132131,0.28437069504153145,Error corrected count
0.0947902316805105,0.39911676497057047,0.189580463361021,0.379160926722042,0.0947902316805105,Error corrected count
0.09977919124264262,0.379160926722042,0.315967438935035,0.0947902316805105,0.379160926722042,Error corrected count
0.0,0.09977919124264262,0.6635316217635734,0.379160926722042,0.4739511584025525,Error corrected count
0.0947902316805105,0.29933757372792785,0.29933757372792785,0.379160926722042,0.4739511584025525,Error corrected count
0.28437069504153145,0.29933757372792785,0.5687413900830629,0.29933757372792785,0.5687413900830629,Error corrected count
0.19955838248528524,0.379160926722042,0.09977919124264262,0.28437069504153145,0.4739511584025525,Error corrected count
0.5266123982250583,0.39911676497057047,0.379160926722042,0.379160926722042,0.189580463361021,Error corrected count
0.379160926722042,0.19955838248528524,0.28437069504153145,0.0947902316805105,0.4739511584025525,Error corrected count
0.2106449592900233,0.379160926722042,0.0,0.189580463361021,0.379160926722042,Error corrected count
0.379160926722042,0.5687413900830629,0.29933757372792785,0.4739511584025525,0.4739511584025525,Error corrected count
0.39911676497057047,0.39911676497057047,0.189580463361021,0.0947902316805105,0.28437069504153145,Error corrected count
0.55758959812065,0.4212899185800466,0.189580463361021,0.0947902316805105,0.28437069504153145,Error corrected count
0.0,0.09977919124264262,0.379160926722042,0.5986751474558557,0.379160926722042,Error corrected count
0.29933757372792785,0.4739511584025525,0.189580463361021,0.189580463361021,0.379160926722042,Error corrected count
0.315967438935035,0.28437069504153145,0.29933757372792785,0.379160926722042,0.28437069504153145,Error corrected count
0.44607167849651996,0.6635316217635734,0.19955838248528524,0.28437069504153145,0.379160926722042,Error corrected count
0.4988959562132131,0.28437069504153145,0.28437069504153145,0.0947902316805105,0.189580463361021,Error corrected count
0.29933757372792785,0.7982335299411409,0.63193487787007,0.189580463361021,0.29933757372792785,Error corrected count
0.0,0.0947902316805105,0.758321853444084,0.28437069504153145,0.758321853444084,Error corrected count
0.0,0.379160926722042,0.6635316217635734,0.0,0.6635316217635734,Error corrected count
0.39911676497057047,0.0947902316805105,0.29933757372792785,0.4988959562132131,0.4739511584025525,Error corrected count
0.315967438935035,0.0,0.4988959562132131,0.379160926722042,0.28437069504153145,Error corrected count
0.379160926722042,0.189580463361021,0.29933757372792785,0.0947902316805105,0.28437069504153145,Error corrected count
0.0947902316805105,0.29933757372792785,0.19955838248528524,0.0947902316805105,0.4739511584025525,Error corrected count
0.19955838248528524,0.19955838248528524,0.189580463361021,0.28437069504153145,0.4739511584025525,Error corrected count
0.0,0.6635316217635734,0.0947902316805105,0.379160926722042,0.28437069504153145,Error corrected count
0.315967438935035,0.19955838248528524,0.0947902316805105,0.5687413900830629,0.0,Error corrected count
0.4988959562132131,0.10532247964501165,0.0,0.7982335299411409,0.39911676497057047,Error corrected count
0.66910751774478,0.8531120851245945,0.2106449592900233,0.29933757372792785,0.189580463361021,Error corrected count
0.5687413900830629,0.4988959562132131,0.379160926722042,0.09977919124264262,0.28437069504153145,Error corrected count
0.4739511584025525,0.4212899185800466,0.09977919124264262,0.0947902316805105,0.189580463361021,Error corrected count
0.19955838248528524,0.10532247964501165,0.4988959562132131,0.0947902316805105,0.6635316217635734,Error corrected count
0.0,0.4739511584025525,0.28437069504153145,0.28437069504153145,0.0947902316805105,Error corrected count
0.315967438935035,0.4988959562132131,0.0947902316805105,0.4988959562132131,0.379160926722042,Error corrected count
0.189580463361021,0.28437069504153145,0.4739511584025525,0.5687413900830629,0.4988959562132131,Error corrected count
0.315967438935035,0.0,0.189580463361021,0.6635316217635734,0.189580463361021,Error corrected count
0.10532247964501165,0.29933757372792785,0.379160926722042,0.5687413900830629,0.189580463361021,Error corrected count
0.44607167849651996,0.0947902316805105,0.4739511584025525,0.19955838248528524,0.6635316217635734,Error corrected count
0.0,0.379160926722042,0.0,0.28437069504153145,0.28437069504153145,Error corrected count
0.315967438935035,0.189580463361021,0.28437069504153145,0.09977919124264262,0.09977919124264262,Error corrected count
0.09977919124264262,0.315967438935035,0.09977919124264262,0.379160926722042,0.4988959562132131,Error corrected count
0.189580463361021,0.6984543386984984,0.0947902316805105,0.29933757372792785,0.0947902316805105,Error corrected count
0.28437069504153145,0.189580463361021,0.4212899185800466,0.379160926722042,0.0,Error corrected count
0.315967438935035,0.0947902316805105,0.10532247964501165,0.0947902316805105,0.379160926722042,Error corrected count
0.39911676497057047,0.19955838248528524,0.0947902316805105,0.5687413900830629,0.4739511584025525,Error corrected count
0.0,0.4739511584025525,0.758321853444084,0.189580463361021,0.0947902316805105,Error corrected count
0.29933757372792785,0.5687413900830629,0.189580463361021,0.379160926722042,0.5687413900830629,Error corrected count
0.10532247964501165,0.189580463361021,0.28437069504153145,0.0947902316805105,0.4739511584025525,Error corrected count
